name|video|start|end|speaker|orth|translation
04December_2010_Saturday_tagesschau-4844|04December_2010_Saturday_tagesschau-4844/1/*.png|-1|-1|Signer04|OST SUED KALT NORDWEST KNAPP UNTER NULL|im osten und süden heute nacht örtlich strenger frost im nordwesten knapp unter null grad
04December_2010_Saturday_tagesschau-4845|04December_2010_Saturday_tagesschau-4845/1/*.png|-1|-1|Signer04|REGION MORGEN MINUS ZWEI REGION FUENF PLUS|in der oberpfalz morgen minus zwei im breisgau bis plus fünf grad
04December_2010_Saturday_tagesschau-4846|04December_2010_Saturday_tagesschau-4846/1/*.png|-1|-1|Signer04|EIN-PAAR-TAGE BLEIBEN WAHRSCHEINLICH SO TEMPERATUR IX|in den nächsten tagen bleibt es mehr oder weniger bei diesem temperaturniveau
04December_2010_Saturday_tagesschau-4847|04December_2010_Saturday_tagesschau-4847/1/*.png|-1|-1|Signer04|DAS-IST-ES BESONDERS IX SCHNEE ODER REGEN REGION BLEIBEN TROCKEN|dabei gibt es vor allem im süden gebietsweise schnee oder regen sonst bleibt es überwiegend trocken
04December_2011_Sunday_tagesschau-7780|04December_2011_Sunday_tagesschau-7780/1/*.png|-1|-1|Signer04|WETTER WIE-AUSSEHEN MORGEN MONTAG FUENFTE DEZEMBER|und nun die wettervorhersage für morgen montag den fünften dezember
04December_2011_Sunday_tagesschau-7783|04December_2011_Sunday_tagesschau-7783/1/*.png|-1|-1|Signer04|NACHT MITTE SUED REGEN|in der nacht breitet sich über der mitte und dem süden kräftiger regen aus
04December_2011_Sunday_tagesschau-7784|04December_2011_Sunday_tagesschau-7784/1/*.png|-1|-1|Signer04|TEIL SCHNEE BERG SPAETER SUED BERG AUCH|es schneit teilweise in den zentralen mittelgebirgen später auch auf den bergen im süden
04December_2011_Sunday_tagesschau-7785|04December_2011_Sunday_tagesschau-7785/1/*.png|-1|-1|Signer04|TAG SCHNEE REGEN BERG DURCHGEHEND REGEN|am tag schneit oder regnet es am alpenrand noch für längere zeit
04December_2011_Sunday_tagesschau-7786|04December_2011_Sunday_tagesschau-7786/1/*.png|-1|-1|Signer04|SONST IX REGEN SCHNEE GRAUPEL LANG SONNE MOEGLICH|sonst einzelne regen schnee und graupelschauer dazwischen auch mal längere sonnige phasen
04December_2011_Sunday_tagesschau-7787|04December_2011_Sunday_tagesschau-7787/1/*.png|-1|-1|Signer04|NACHT IX STURM BERG ORKAN|in der nacht im süden sturmböen auf den bergen orkanböen
04December_2011_Sunday_tagesschau-7788|04December_2011_Sunday_tagesschau-7788/1/*.png|-1|-1|Signer04|TAG MAESSIG BIS KALT BOEE STARK WIND BERG SCHWER STURM|am tag mäßiger bis frischer wind in böen weht er stark bis stürmisch auf den bergen schwere sturmböen
04December_2011_Sunday_tagesschau-7789|04December_2011_Sunday_tagesschau-7789/1/*.png|-1|-1|Signer04|NACHT SIEBEN SUEDWEST BAYERN NULL ROT HAAR BERG|in der nacht sieben grad in südostbayern und null grad im rothaargebirge
04December_2011_Sunday_tagesschau-7793|04December_2011_Sunday_tagesschau-7793/1/*.png|-1|-1|Signer04|MITTWOCH REGEN TEIL OST BERG SCHNEE|am mittwoch regnet es zeitweise im osten und auf den bergen schneit es teilweise
04December_2011_Sunday_tagesschau-7794|04December_2011_Sunday_tagesschau-7794/1/*.png|-1|-1|Signer04|AUCH DONNERSTAG MANCHMAL REGEN|auch am donnerstag ab und an regen
04February_2010_Thursday_heute-7964|04February_2010_Thursday_heute-7964/1/*.png|-1|-1|Signer01|NEU KOMMEN TIEF DRUCK KOMMEN REGEN KOMMEN FRANKREICH REGION|ein riesiges tiefdruckgebiet schiebt die regengebiete zu uns heute nacht über frankreich
04February_2010_Thursday_heute-7965|04February_2010_Thursday_heute-7965/1/*.png|-1|-1|Signer01|MORGEN FRUEH HIER DEUTSCH LAND ANFANG REGEN AUCH SCHNEE DABEI|morgen früh beginnt es bei uns zu regnen teilweise anfangs auch mit schnee
04February_2010_Thursday_heute-7967|04February_2010_Thursday_heute-7967/1/*.png|-1|-1|Signer01|KOENNEN BODEN FROST IX STERN HABEN2 AUCH GLATT|allerdings kann es bodenfrost geben bei klarem himmel und dann wird es natürlich auch dort glatt
04February_2010_Thursday_heute-7968|04February_2010_Thursday_heute-7968/1/*.png|-1|-1|Signer01|DAZU NEBEL IX OST UND SUED NEBEL|dazu haben wir viele nebelfelder in dieser nacht im osten und auch teilweise im süden
04February_2010_Thursday_heute-7969|04February_2010_Thursday_heute-7969/1/*.png|-1|-1|Signer01|MORGEN VIEL FRUEH DANN SAARLAND BADEN W REGEN ANFANG KOENNEN SCHNEE MISCHUNG|und morgen früh dann anfangs fängt es dort an im saarland und baden württemberg zu regnen anfangs wie gesagt kann auch schnee mit dabei sein
04February_2010_Thursday_heute-7972|04February_2010_Thursday_heute-7972/1/*.png|-1|-1|Signer01|PLUS BIS SIEBEN GRAD MITTE REGION DURCH FROST IX NORD BISSCHEN KUEHL KOENNEN|und das ganze dann bei plus ein und sieben grad dauerfrost eigentlich nur in den mittelgebirgen und vielleicht nochmal so ganz im nordosten
04February_2010_Thursday_heute-7973|04February_2010_Thursday_heute-7973/1/*.png|-1|-1|Signer01|SONST REGION MEHR MILD|sonst ist es eben deutlich milder
04February_2010_Thursday_heute-7974|04February_2010_Thursday_heute-7974/1/*.png|-1|-1|Signer01|SAMSTAG DANN WETTER WENIGER NEBEL BLEIBEN|am samstag dann wetterberuhigung es bleibt meist trüb
04February_2010_Thursday_heute-7975|04February_2010_Thursday_heute-7975/1/*.png|-1|-1|Signer01|SONNTAG ABER OST MEHR KALT FEHLT WAS SONNE|und auch am sonntag da wird es allerdings aus osten etwas kühler und was fehlt das ist einfach der sonnenschein
04February_2010_Thursday_heute-7976|04February_2010_Thursday_heute-7976/1/*.png|-1|-1|Signer01|SCHOEN ABEND MACHEN GUT AUSRICHTEN|ich wünsche ihnen einen schönen abend und machen sie es gut
04January_2010_Monday_heute-7400|04January_2010_Monday_heute-7400/1/*.png|-1|-1|Signer01|DIESMAL NACHT KALT STERN KOENNEN SEHEN MINUS ZEHN BIS MINUS SIEBZEHN GRAD|aber jetzt werden erstmal die nächte kalt bei uns es klart ja gebietsweise auch auf da sind es dann minus zehn bis minus siebzehn grad in der nacht
04January_2010_Monday_heute-7402|04January_2010_Monday_heute-7402/1/*.png|-1|-1|Signer01|VIELLEICHT BIS REGEN DABEI DANN GLATT KOENNEN|und vielleicht könnte auch ab und zu ein bisschen regen fallen dann wird es natürlich sehr glatt
04January_2010_Monday_heute-7403|04January_2010_Monday_heute-7403/1/*.png|-1|-1|Signer01|TAG NUR SCHNEE WEST KOMMEN SCHNEE BIS WIND WEHEN|tagsüber fällt dann aber nur noch schnee munter weiter im nordwesten bis zur ostseeküste etwa und das ganze bei einem kräftigen südwind
04January_2010_Monday_heute-7404|04January_2010_Monday_heute-7404/1/*.png|-1|-1|Signer01|MITTE REGION SUED FREUNDLICH SONNE neg-HABEN REGEN|aber in der mitte und im süden wird es freundlich kein schneefall und die sonne kommt raus
04January_2010_Monday_heute-7405|04January_2010_Monday_heute-7405/1/*.png|-1|-1|Signer01|ALPEN KUESTE neg-KALT neg-HABEN MINUS DREI ZWEI DREI NORD PLUS EINS GRAD|die temperaturen am alpenrand und an den küsten nicht ganz so kalt tagsüber minus zwei drei grad im norden zum teil an der nordsee plus ein grad
04January_2010_Monday_heute-7406|04January_2010_Monday_heute-7406/1/*.png|-1|-1|Signer01|ABER REGION KOMMEN KALT MINUS DREI BIS MINUS ACHT GRAD|aber in der mitte und im osten behalten wir doch den recht kräftigen frost mit minus drei bis minus acht grad
04January_2010_Monday_heute-7407|04January_2010_Monday_heute-7407/1/*.png|-1|-1|Signer01|IN-KOMMEND WIE-GEBLIEBEN BIS DONNERSTAG BISSCHEN SCHNEE KALT|und an dieser wetterlage ändert sich eigentlich erst einmal nichts bis donnerstag ein bisschen schnee und vor allen dingen kalt
04January_2010_Monday_heute-7408|04January_2010_Monday_heute-7408/1/*.png|-1|-1|Signer01|ABER FREITAG DANN SUEDOST ZIEHEN SCHNEE|aber dann am freitag kommt aus dem südosten kräftiger schneefall zu uns
04January_2010_Monday_heute-7409|04January_2010_Monday_heute-7409/1/*.png|-1|-1|Signer01|SCHOEN ABEND MACHEN GUT AUSRICHTEN|ich wünsche ihnen noch einen schönen abend und machen sie es gut
04January_2010_Monday_tagesschau-8545|04January_2010_Monday_tagesschau-8545/1/*.png|-1|-1|Signer01|NORD TIEF KOMMEN HEUTE NACHT KLAR REGION KOMMEN MEHR SCHNEE|das tief über der nordsee macht sich in der nacht und am tag morgen im norden und westen deutschlands mit etwas schnee bemerkbar
04January_2010_Monday_tagesschau-8548|04January_2010_Monday_tagesschau-8548/1/*.png|-1|-1|Signer01|NACH NORD NORDWEST SCHNEE NORD AUCH SCHNEE|am tag schneit es hier und da etwas im norden und nordwesten an der nordsee auch schneeregen
04January_2010_Monday_tagesschau-8549|04January_2010_Monday_tagesschau-8549/1/*.png|-1|-1|Signer01|SUED BISSCHEN NEBEL SONST FREUNDLICH SONNE TROCKEN|im süden ist es abseits von nebel oder hochnebelfeldern meist freundlich und trocken
04January_2010_Monday_tagesschau-8554|04January_2010_Monday_tagesschau-8554/1/*.png|-1|-1|Signer01|MITTWOCH HAUPTSAECHLICH OST REGEN DONNERSTAG NORD SCHNEE KOENNEN|am mittwoch schneit es vor allem im südosten und im nordwesten stellenweise am donnerstag im nordosten hier unter schnee
04January_2010_Monday_tagesschau-8555|04January_2010_Monday_tagesschau-8555/1/*.png|-1|-1|Signer01|SONST IRGENDWO SONNE DABEI|sonst zeigt sich neben vielen wolken auch mal die sonne
04January_2010_Monday_tagesschau-8556|04January_2010_Monday_tagesschau-8556/1/*.png|-1|-1|Signer01|FREITAG BESTIMMT SUEDOST KOENNEN SCHNEE|am freitag muss vor allem in der südosthälfte mit kräftigen schneefällen gerechnet werden
04January_2010_Monday_tagesschau-8557|04January_2010_Monday_tagesschau-8557/1/*.png|-1|-1|Signer01|BESONDERS ACH WIND DABEI VIEL|dabei ist es zum teil sehr windig
04January_2011_Tuesday_tagesschau-1057|04January_2011_Tuesday_tagesschau-1057/1/*.png|-1|-1|Signer05|JETZT WETTER WIE-AUSSEHEN MORGEN MITTWOCH FUENFTE JANUAR|und nun die wettervorhersage für morgen mittwoch den fünften januar
04January_2011_Tuesday_tagesschau-1058|04January_2011_Tuesday_tagesschau-1058/1/*.png|-1|-1|Signer05|MORGEN HOCH DRUCK LEICHT KOMMEN RUHIG KALT|morgen erwartet uns unter leichtem hochdruckeinfluss meist noch recht ruhiges und kaltes winterwetter
04January_2011_Tuesday_tagesschau-1059|04January_2011_Tuesday_tagesschau-1059/1/*.png|-1|-1|Signer05|ABEND REGION TIEF KOMMEN REGEN IN-KOMMEND KOMMEN TAU WETTER|gegen abend lenken atlantische tiefausläufer von westen regenwolken heran die das tauwetter der folgenden tage einleiten
04January_2011_Tuesday_tagesschau-1060|04January_2011_Tuesday_tagesschau-1060/1/*.png|-1|-1|Signer05|KUESTE HEUTE NACHT BISSCHEN SCHNEE SONST REGION MEISTENS WOLKE NEBEL SONST REGION KLAR TROCKEN|in küstennähe fällt heute nacht ab und zu etwas schnee sonst teils stark bewölkt oder neblig teils klar und weitgehend trocken
04January_2011_Tuesday_tagesschau-1061|04January_2011_Tuesday_tagesschau-1061/1/*.png|-1|-1|Signer05|IX TAG WOLKE NEBEL AUCH TEIL SONNE|am tag gibt es neben dichten wolken und nebelfeldern auch gebietsweise sonnenschein
04January_2011_Tuesday_tagesschau-1062|04January_2011_Tuesday_tagesschau-1062/1/*.png|-1|-1|Signer05|IX BISSCHEN SCHNEE SCHNEIEN|an der nordsee kann es hier und da etwas schneien
04January_2011_Tuesday_tagesschau-1063|04January_2011_Tuesday_tagesschau-1063/1/*.png|-1|-1|Signer05|ABEND REGION REGEN FROST SCHNEE SCHNEIEN IX|gegen abend muss dann im westen mit gefrierendem regen oder schnee gerechnet werden
04January_2011_Tuesday_tagesschau-1064|04January_2011_Tuesday_tagesschau-1064/1/*.png|-1|-1|Signer05|IX SCHWACH MAESSIG WIND IX WEHEN|schwacher bis mäßiger an der küste zum teil frischer und stark böiger wind aus südlichen richtungen der am abend im norden und westen auflebt
04January_2011_Tuesday_tagesschau-1065|04January_2011_Tuesday_tagesschau-1065/1/*.png|-1|-1|Signer05|ABEND IX NORD WEST WEHEN HEUTE NACHT KLAR HIMMEL FROST NORD MINUS ZWEI|bei längerem aufklaren heute nacht wieder strenger frost am wenigsten kalt an der nordsee bei minus zwei grad
04January_2011_Tuesday_tagesschau-1066|04January_2011_Tuesday_tagesschau-1066/1/*.png|-1|-1|Signer05|MORGEN MINUS ACHT THUERINGEN REGION PLUS DREI|morgen werte von minus acht grad im thüringer becken bis plus drei am hochrhein
04January_2011_Tuesday_tagesschau-1067|04January_2011_Tuesday_tagesschau-1067/1/*.png|-1|-1|Signer05|DONNERSTAG FREITAG MEISTENS REGEN SCHNEE SCHNEIEN SCHMELZEN MOEGLICH WASSER-STEIGEN|donnerstag und freitag verbreitet zum teil kräftiger regen der zusammen mit der schneeschmelze zu lokalen überschwemmungen führen kann
04January_2011_Tuesday_tagesschau-1068|04January_2011_Tuesday_tagesschau-1068/1/*.png|-1|-1|Signer05|NORD BLEIBEN KALT SCHNEE SCHNEIEN SAMSTAG IX NORD AUCH MILD|im norden bleibt es noch kalt mit ein paar schneeflocken aber am samstag wird es auch dort milder
04July_2009_Saturday_tagesschau-3334|04July_2009_Saturday_tagesschau-3334/1/*.png|-1|-1|Signer04|JETZT WETTER WIE-AUSSEHEN MORGEN SONNTAG FUENFTE J+U+L+I|und nun die wettervorhersage für morgen sonntag den fünften juli
04July_2009_Saturday_tagesschau-3335|04July_2009_Saturday_tagesschau-3335/1/*.png|-1|-1|Signer04|SUED DEUTSCHLAND WARM LETZTE-WOCHE HEFTIG GEWITTER SUED|dem süden deutschlands bringt die schwül warme luft der vergangenen tage noch zum teil kräftige gewitter
04July_2009_Saturday_tagesschau-3336|04July_2009_Saturday_tagesschau-3336/1/*.png|-1|-1|Signer04|MORGEN NORD REGION UEBERWIEGEND FREUNDLICH|ansonsten wird es morgen dank hochdruckeinfluss überwiegend freundlich
04July_2009_Saturday_tagesschau-3337|04July_2009_Saturday_tagesschau-3337/1/*.png|-1|-1|Signer04|FRANKREICH KOMMEN TIEF KOMMEN NAECHSTE KOMMEN KUEHL|von frankreich nähert sich aber wieder ein atlantischer tiefausläufer der in der neuen woche für eine deutliche abkühlung sorgt
04July_2009_Saturday_tagesschau-3338|04July_2009_Saturday_tagesschau-3338/1/*.png|-1|-1|Signer04|SUED OST HEUTE NACHT SCHAUER ANFANG TEILWEISE GEWITTER|im süden und osten gibt es heute nacht schauer anfangs auch noch zum teil unwetterartige gewitter
04July_2009_Saturday_tagesschau-3339|04July_2009_Saturday_tagesschau-3339/1/*.png|-1|-1|Signer04|NORD WOLKE BISSCHEN REGEN RAUM KLAR|im norden gebietsweise wolken und vereinzelt etwas regen sonst klart es verbreitet auf
04July_2009_Saturday_tagesschau-3340|04July_2009_Saturday_tagesschau-3340/1/*.png|-1|-1|Signer04|NORD OST BISSCHEN SCHAUER SUED GEWITTER|im nordosten morgen stellenweise schauer im süden auch kräftige gewitter
04July_2009_Saturday_tagesschau-3341|04July_2009_Saturday_tagesschau-3341/1/*.png|-1|-1|Signer04|REGION UEBERWIEGEND TROCKEN AUCH TEILWEISE SONNE WEST SPAETER GEWITTER KOENNEN|im übrigen land meist trocken und zum teil längere zeit sonnig im westen kann es später wieder kräftig gewittern
04July_2009_Saturday_tagesschau-3342|04July_2009_Saturday_tagesschau-3342/1/*.png|-1|-1|Signer04|GEWITTER neg-HABEN SCHWACH MAESSIG NORD WEST WEHEN|abgesehen von gewitterböen schwacher bis mäßiger nordwestwind
04July_2009_Saturday_tagesschau-3343|04July_2009_Saturday_tagesschau-3343/1/*.png|-1|-1|Signer04|ZWOELF SUED BIS ACHTZEHN LAND|zwölf grad heute nacht im äußersten süden bis achtzehn in der lausitz
04July_2009_Saturday_tagesschau-3344|04July_2009_Saturday_tagesschau-3344/1/*.png|-1|-1|Signer04|MORGEN TEMPERATUR EINS ZWANZIG NORD BIS DREISSIG FLUSS|morgen temperaturen von einundzwanzig grad an der nordsee bis dreißig am oberrhein
04July_2009_Saturday_tagesschau-3346|04July_2009_Saturday_tagesschau-3346/1/*.png|-1|-1|Signer04|DIENSTAG MITTWOCH WECHSELHAFT MEHR KUEHL|dienstag und mittwoch wechselhaft und deutlich kühler
04July_2010_Sunday_tagesschau-7200|04July_2010_Sunday_tagesschau-7200/1/*.png|-1|-1|Signer04|AB MITTWOCH TEMPERATUR STEIGEN|ab mittwoch geht es mit den temperaturen wieder aufwärts
04July_2010_Sunday_tagesschau-7201|04July_2010_Sunday_tagesschau-7201/1/*.png|-1|-1|Signer04|SUEDOST HEUTE ABEND SCHAUER GEWITTER WIND MOEGLICH|in der südosthälfte heute nacht hier und da schauer und gewitter die unwetterartig sein können
04July_2010_Sunday_tagesschau-7202|04July_2010_Sunday_tagesschau-7202/1/*.png|-1|-1|Signer04|DARUM WARNUNG DEUTSCH WETTER DIENST|es gelten entsprechende warnungen des deutschen wetterdienstes
04July_2010_Sunday_tagesschau-7203|04July_2010_Sunday_tagesschau-7203/1/*.png|-1|-1|Signer04|MORGENS WOLKE SCHAUER GEWITTER DABEI|am morgen kommen von nordwesten schauer auf einzelne gewitter sind mit dabei
04July_2010_Sunday_tagesschau-7204|04July_2010_Sunday_tagesschau-7204/1/*.png|-1|-1|Signer04|AUCH SUEDOST OST AUCH GEWITTER HEFTIG GEWITTER|auch im südosten und osten entwickeln sich gewittern die kräftig ausfallen können
04July_2010_Sunday_tagesschau-7207|04July_2010_Sunday_tagesschau-7207/1/*.png|-1|-1|Signer04|HEUTE NACHT ZWANZIG FLUSS ZEHN BERG|heute nacht zwanzig grad an der spree zehn grad in der eifel
04July_2010_Sunday_tagesschau-7208|04July_2010_Sunday_tagesschau-7208/1/*.png|-1|-1|Signer04|TAG ZWANZIG NORD DREISSIG REGION|am tag zwanzig grad an der nordsee und dreißig grad in der lausitz
04July_2010_Sunday_tagesschau-7209|04July_2010_Sunday_tagesschau-7209/1/*.png|-1|-1|Signer04|DIENSTAG TEIL SCHAUER SUEDOST WEST FREUNDLICH|am dienstag konzentrieren sich teilweise kräftige schauer auf den süden und osten im westen ist es am freundlichsten
04July_2010_Sunday_tagesschau-7210|04July_2010_Sunday_tagesschau-7210/1/*.png|-1|-1|Signer04|MITTWOCH VIEL SONNE WARM BIS EINS DREISSIG GRAD DONNERSTAG REGION SONNE NUR NORDWEST BISSCHEN GEWITTER BIS VIER DREISSIG GRAD|am mittwoch viel sonne wärmer bis einunddreißig grad am donnerstag scheint verbreitet die sonne nur im nordwesten einzelne gewittrige schauer bis vierunddreißig grad
04July_2011_Monday_heute-6442|04July_2011_Monday_heute-6442/1/*.png|-1|-1|Signer07|SCHOEN GUT ABEND|und damit schönen guten abend
04July_2011_Monday_heute-6443|04July_2011_Monday_heute-6443/1/*.png|-1|-1|Signer07|JETZT SCHON VORAUS SEHEN KOENNEN MOEGLICH|und das ist jetzt schon absehbar
04July_2011_Monday_heute-6444|04July_2011_Monday_heute-6444/1/*.png|-1|-1|Signer07|BISSCHEN WOLKE MOEGLICH SCHOEN MOEGLICH SELBE TAG WECHSELHAFT WETTER|mal haben wir es mit tiefs zu tun mal mit hochs und manchmal passiert das ganze auch am selben tag
04July_2011_Monday_heute-6445|04July_2011_Monday_heute-6445/1/*.png|-1|-1|Signer07|ENORM UNTERSCHIED WIE HEUTE AUCH REGEN OST NORDOST REGEN ABER SUEDWEST SCHOEN SONNE|dann gibt es große wetterunterschiede wie auch heute da gab es schauer und gewitter im nordosten strahlenden sonnenschein dagegen im südwesten
04July_2011_Monday_heute-6446|04July_2011_Monday_heute-6446/1/*.png|-1|-1|Signer07|NACHT SELBE AUCH KLAR STERN SEHEN SUEDWEST ABER REGEN NORD IX BIS E+R+Z BERG REGION REGEN|und ähnlich unterschiedlich sieht es auch in der nacht aus mit klarem sternenhimmel in der südwesthälfte mit noch regenfällen von der nordsee bis zum erzgebirge
04July_2011_Monday_heute-6447|04July_2011_Monday_heute-6447/1/*.png|-1|-1|Signer07|TEMPERATUR NACHT SINKEN VIERZEHN BIS NEUN GRAD|die temperaturen sinken in dieser nacht auf vierzehn bis neun grad
04July_2011_Monday_heute-6448|04July_2011_Monday_heute-6448/1/*.png|-1|-1|Signer07|TEMPERATUR MORGEN UNTERSCHIED MEHR VIER ZWANZIG GRAD REGION VIER ZWANZIG BIS ACHT ZWANZIG GRAD DANACH SUEDWEST|morgen sind die temperaturunterschiede bei uns größer vierundzwanzig grad werden es in der uckermark und vierundzwanzig bis achtundzwanzig grad gibt es dann auch im süden und westen
04July_2011_Monday_heute-6449|04July_2011_Monday_heute-6449/1/*.png|-1|-1|Signer07|REGION NORD IX BIS REGION BLEIBEN BISSCHEN MEHR KUEHL NOCH HABEN GRAU REGION ORT BISSCHEN REGEN GERADE HIMMEL|in einem streifen von der nordseeküste bis zum erzgebirge bleibt es dagegen etwas kühler denn da liegt immer noch dieses graue wolkenband aus dem es ab und zu etwas tröpfelt
04July_2011_Monday_heute-6450|04July_2011_Monday_heute-6450/1/*.png|-1|-1|Signer07|SONNE WOLKE WECHSELHAFT NACH MITTAG BESONDERS BAYERN REGION BESONDERS REGEN GEWITTER|sonst wechseln sonne und wolken miteinander ab und erst am nachmittag müssen wir uns vor allen dingen in bayern auf regenschauer und gewitter einstellen
04July_2011_Monday_heute-6451|04July_2011_Monday_heute-6451/1/*.png|-1|-1|Signer07|WECHSELHAFT WETTER WEITER IN-KOMMEND MOEGLICH MEHR GEWITTER OST ODER SUED ODER OST WEST OST NOCH BISSCHEN SONNE|wechselhaft geht es dann auch in den nächsten tagen weiter mal mit mehr gewittern im westen oder im süden oder im osten zwischendurch zeigt sich auch mal die sonne
04July_2011_Monday_heute-6452|04July_2011_Monday_heute-6452/1/*.png|-1|-1|Signer07|neg-BEDEUTEN neg-IMMER DABEI SCHON ALLE ZUFRIEDEN|es ist also wirklich für jeden was dabei was wollen sie mehr
04July_2011_Monday_heute-6453|04July_2011_Monday_heute-6453/1/*.png|-1|-1|Signer07|SCHOEN ABEND NOCH poss-EUCH|schönen abend noch
04July_2011_Monday_tagesschau-693|04July_2011_Monday_tagesschau-693/1/*.png|-1|-1|Signer07|IX WETTER VORAUS INFORMIEREN MORGEN DIENSTAG FUENFTE J+U+L+I|und nun die wettervorhersage für morgen dienstag den fünften juli
04July_2011_Monday_tagesschau-694|04July_2011_Monday_tagesschau-694/1/*.png|-1|-1|Signer07|WOLKE OST EUROPA WOLKE NOCH DEUTSCH OST AUCH WOLKE|die wolken die zu dem tief über osteuropa gehören bedecken noch immer die nordosthälfte deutschlands
04July_2011_Monday_tagesschau-695|04July_2011_Monday_tagesschau-695/1/*.png|-1|-1|Signer07|MORGEN LANGSAM VERSCHWINDEN|sie lösen sich morgen langsam auf
04July_2011_Monday_tagesschau-696|04July_2011_Monday_tagesschau-696/1/*.png|-1|-1|Signer07|WEST SUEDWEST AUCH HOCH KOMMEN MEHR FREUNDLICH REGION|im westen und südwesten sorgt dagegen ein hoch für überwiegend freundliches wetter
04July_2011_Monday_tagesschau-697|04July_2011_Monday_tagesschau-697/1/*.png|-1|-1|Signer07|TEMPERATUR BISSCHEN STEIGEN|auch mit den temperaturen geht es aufwärts
04July_2011_Monday_tagesschau-698|04July_2011_Monday_tagesschau-698/1/*.png|-1|-1|Signer07|SUEDWEST HEUTE MEHR KLAR REST NACHT AUCH TAG VIEL WOLKE ORT REGEN|in der südwesthälfte und an der oder ist es heute nacht meist klar dazwischen halten sich sowohl in der nacht als auch am tag viele wolken aus denen es hier und da regnet
04July_2011_Monday_tagesschau-699|04July_2011_Monday_tagesschau-699/1/*.png|-1|-1|Signer07|SONST REGION VIEL SONNE BESONDERS WEST SUEDWEST NORDOST MEHR GEWITTER SCHAUER|sonst viel sonne vor allem im westen und südwesten im südosten örtlich schauer und gewitter
04July_2011_Monday_tagesschau-700|04July_2011_Monday_tagesschau-700/1/*.png|-1|-1|Signer07|WIND SCHWACH NUR NORD WEHEN|der wind weht meist schwach und kommt aus nördlichen richtungen
04July_2011_Monday_tagesschau-701|04July_2011_Monday_tagesschau-701/1/*.png|-1|-1|Signer07|HEUTE NACHT SECHSZEHN GRAD NORD SIEBEN GRAD ALLGAEU REGION|heute nacht sechzehn grad an der ostsee und sieben grad im allgäu
04July_2011_Monday_tagesschau-702|04July_2011_Monday_tagesschau-702/1/*.png|-1|-1|Signer07|TAG ACHTZEHN GRAD NORD ACHT ZWANZIG FLUSS|am tag achtzehn grad im norden und achtundzwanzig grad am oberrhein
04July_2011_Monday_tagesschau-703|04July_2011_Monday_tagesschau-703/1/*.png|-1|-1|Signer07|MITTWOCH OST OFT SCHOEN WEST ANFANG REGEN GEWITTER KOMMEN|am mittwoch ist es in der osthälfte für längere zeit freundlich von westen erreichen uns schauer und gewitter
04July_2011_Monday_tagesschau-704|04July_2011_Monday_tagesschau-704/1/*.png|-1|-1|Signer07|DONNERSTAG SCHAETZEN SCHOEN NACH MITTAG BESONDERS SUED TEIL STARK GEWITTER|am donnerstag ist es zunächst recht freundlich ab den nachmittagsstunden vor allem im süden einige teilweise heftige gewitter
04July_2011_Monday_tagesschau-705|04July_2011_Monday_tagesschau-705/1/*.png|-1|-1|Signer07|FREITAG BISSCHEN WETTER WECHSELHAFT WEITER|am freitag setzt sich das leicht wechselhafte wetter fort
04June_2010_Friday_tagesschau-1167|04June_2010_Friday_tagesschau-1167/1/*.png|-1|-1|Signer05|JETZT WIE-AUSSEHEN WETTER MORGEN SAMSTAG FUENFTE JUNI|und nun die wettervorhersage für morgen samstag den fünften juni
04June_2010_Friday_tagesschau-1168|04June_2010_Friday_tagesschau-1168/1/*.png|-1|-1|Signer05|HIER WETTER VON HOCH REGION KOMMEN MITTE EUROPA|das hoch das unser wetter bestimmt erstreckt sich vom nordmeer bis nach mitteleuropa
04June_2010_Friday_tagesschau-1169|04June_2010_Friday_tagesschau-1169/1/*.png|-1|-1|Signer05|VIEL SONNE NOCH WEITER TEMPERATUR STEIGEN SONNTAG AUCH MEHR MOEGLICHKEIT SUEDWEST GEWITTER|viel sonnenschein und noch weiter steigende temperaturen erwarten uns am wochenende am sonntag aber auch ein steigendes gewitterrisiko von südwesten
04June_2010_Friday_tagesschau-1171|04June_2010_Friday_tagesschau-1171/1/*.png|-1|-1|Signer05|WOLKE SCHWACH HEUTE ABEND KLAR HIMMEL DANN MOEGLICH NEBEL MEER IX MOEGLICH HOCH NEBEL|abgesehen von wenigen wolkenfeldern verläuft die nacht klar vereinzelt kann sich nebel bilden am meer ist hochnebel möglich
04June_2010_Friday_tagesschau-1172|04June_2010_Friday_tagesschau-1172/1/*.png|-1|-1|Signer05|DURCH SONNE BESONDERS KUESTE MAL WOLKE UEBERALL TROCKEN|den ganzen tag über scheint die sonne am ehesten an den küsten ist es mal wolkig es bleibt überall trocken
04June_2010_Friday_tagesschau-1174|04June_2010_Friday_tagesschau-1174/1/*.png|-1|-1|Signer05|HEUTE NACHT TEMPERATUR ZWOELF ZWISCHEN FUENF MORGEN SIEBZEHN IX NEUN ZWANZIG FLUSS IX|heute nacht temperaturen zwischen zwölf und fünf grad morgen am tag dann siebzehn grad an der nordsee und neunundzwanzig grad am oberrhein
